# q=  0.00000000E+00  0.00000000E+00  0.83333333E-01  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
      34     -0.22892283E-01     -0.22893727E-01     -0.15576731E-06     -0.57079556E-06
      35     -0.22892324E-01     -0.22893727E-01     -0.16240213E-06     -0.57079556E-06
      36     -0.22892372E-01     -0.22893727E-01     -0.17092313E-06     -0.57079556E-06
      37     -0.22892406E-01     -0.22893727E-01     -0.18040478E-06     -0.57079556E-06
      38     -0.22892443E-01     -0.22893727E-01     -0.19267332E-06     -0.57079556E-06
      39     -0.22892478E-01     -0.22893727E-01     -0.20126007E-06     -0.57079556E-06
      40     -0.22892508E-01     -0.22893727E-01     -0.21091037E-06     -0.57079556E-06
 
# q=  0.83333333E-01  0.16666667E+00  0.25000000E+00  (qpt 25)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.18938265E-01     -0.24397411E-01     -0.37953336E-08     -0.57708032E-06
       2     -0.23985234E-01     -0.24397411E-01     -0.86575065E-08     -0.57708032E-06
       3     -0.24371085E-01     -0.24397411E-01     -0.12225002E-07     -0.57708032E-06
       4     -0.24385632E-01     -0.24397411E-01     -0.15256418E-07     -0.57708032E-06
       5     -0.24388813E-01     -0.24397411E-01     -0.17339799E-07     -0.57708032E-06
       6     -0.24392806E-01     -0.24397411E-01     -0.19940350E-07     -0.57708032E-06
       7     -0.24393831E-01     -0.24397411E-01     -0.21799450E-07     -0.57708032E-06
       8     -0.24394682E-01     -0.24397411E-01     -0.23875329E-07     -0.57708032E-06
       9     -0.24395036E-01     -0.24397411E-01     -0.25591607E-07     -0.57708032E-06
      10     -0.24395362E-01     -0.24397411E-01     -0.27837900E-07     -0.57708032E-06
      11     -0.24395553E-01     -0.24397411E-01     -0.29618864E-07     -0.57708032E-06
      12     -0.24395719E-01     -0.24397411E-01     -0.31516292E-07     -0.57708032E-06
      13     -0.24395911E-01     -0.24397411E-01     -0.33453890E-07     -0.57708032E-06
      14     -0.24396061E-01     -0.24397411E-01     -0.35241554E-07     -0.57708032E-06
      15     -0.24396220E-01     -0.24397411E-01     -0.36851929E-07     -0.57708032E-06
      16     -0.24396324E-01     -0.24397411E-01     -0.39426077E-07     -0.57708032E-06
      17     -0.24396447E-01     -0.24397411E-01     -0.42646334E-07     -0.57708032E-06
      18     -0.24396533E-01     -0.24397411E-01     -0.46089284E-07     -0.57708032E-06
      19     -0.24396593E-01     -0.24397411E-01     -0.50292088E-07     -0.57708032E-06
      20     -0.24396650E-01     -0.24397411E-01     -0.55979913E-07     -0.57708032E-06
      21     -0.24396706E-01     -0.24397411E-01     -0.60591153E-07     -0.57708032E-06
      22     -0.24396743E-01     -0.24397411E-01     -0.66455920E-07     -0.57708032E-06
      23     -0.24396777E-01     -0.24397411E-01     -0.72450723E-07     -0.57708032E-06
      24     -0.24396808E-01     -0.24397411E-01     -0.78589177E-07     -0.57708032E-06
      25     -0.24396832E-01     -0.24397411E-01     -0.85215739E-07     -0.57708032E-06
      26     -0.24396854E-01     -0.24397411E-01     -0.92715239E-07     -0.57708032E-06
      27     -0.24396874E-01     -0.24397411E-01     -0.99301157E-07     -0.57708032E-06
      28     -0.24396889E-01     -0.24397411E-01     -0.10743591E-06     -0.57708032E-06
      29     -0.24396911E-01     -0.24397411E-01     -0.11447121E-06     -0.57708032E-06
      30     -0.24396926E-01     -0.24397411E-01     -0.12355346E-06     -0.57708032E-06
      31     -0.24396942E-01     -0.24397411E-01     -0.13237407E-06     -0.57708032E-06
      32     -0.24396956E-01     -0.24397411E-01     -0.14244599E-06     -0.57708032E-06
      33     -0.24396970E-01     -0.24397411E-01     -0.15175487E-06     -0.57708032E-06
      34     -0.24396986E-01     -0.24397411E-01     -0.16245275E-06     -0.57708032E-06
      35     -0.24396995E-01     -0.24397411E-01     -0.17200006E-06     -0.57708032E-06
      36     -0.24397006E-01     -0.24397411E-01     -0.18473366E-06     -0.57708032E-06
      37     -0.24397020E-01     -0.24397411E-01     -0.19409244E-06     -0.57708032E-06
      38     -0.24397029E-01     -0.24397411E-01     -0.20397120E-06     -0.57708032E-06
      39     -0.24397037E-01     -0.24397411E-01     -0.21492719E-06     -0.57708032E-06
      40     -0.24397046E-01     -0.24397411E-01     -0.22396832E-06     -0.57708032E-06
 
# q=  0.83333333E-01  0.16666667E+00  0.33333333E+00  (qpt 26)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.16154237E-01     -0.23869889E-01     -0.47591566E-08     -0.76763960E-06
       2     -0.22391616E-01     -0.23869889E-01     -0.91964496E-08     -0.76763960E-06
       3     -0.23698085E-01     -0.23869889E-01     -0.12827908E-07     -0.76763960E-06
       4     -0.23834048E-01     -0.23869889E-01     -0.15499115E-07     -0.76763960E-06
       5     -0.23851677E-01     -0.23869889E-01     -0.17363510E-07     -0.76763960E-06
       6     -0.23861933E-01     -0.23869889E-01     -0.18993250E-07     -0.76763960E-06
       7     -0.23863664E-01     -0.23869889E-01     -0.20991851E-07     -0.76763960E-06
       8     -0.23865051E-01     -0.23869889E-01     -0.22712660E-07     -0.76763960E-06
       9     -0.23865614E-01     -0.23869889E-01     -0.24288411E-07     -0.76763960E-06
      10     -0.23866149E-01     -0.23869889E-01     -0.26342078E-07     -0.76763960E-06
      11     -0.23866479E-01     -0.23869889E-01     -0.28011061E-07     -0.76763960E-06
      12     -0.23866806E-01     -0.23869889E-01     -0.29673135E-07     -0.76763960E-06
      13     -0.23867159E-01     -0.23869889E-01     -0.31552308E-07     -0.76763960E-06
      14     -0.23867443E-01     -0.23869889E-01     -0.33278967E-07     -0.76763960E-06
      15     -0.23867743E-01     -0.23869889E-01     -0.35116614E-07     -0.76763960E-06
      16     -0.23867945E-01     -0.23869889E-01     -0.37509378E-07     -0.76763960E-06
      17     -0.23868171E-01     -0.23869889E-01     -0.39874184E-07     -0.76763960E-06
      18     -0.23868346E-01     -0.23869889E-01     -0.42112965E-07     -0.76763960E-06
      19     -0.23868486E-01     -0.23869889E-01     -0.44972990E-07     -0.76763960E-06
      20     -0.23868604E-01     -0.23869889E-01     -0.49206743E-07     -0.76763960E-06
      21     -0.23868713E-01     -0.23869889E-01     -0.52772801E-07     -0.76763960E-06
      22     -0.23868792E-01     -0.23869889E-01     -0.56926594E-07     -0.76763960E-06
      23     -0.23868863E-01     -0.23869889E-01     -0.61930555E-07     -0.76763960E-06
      24     -0.23868929E-01     -0.23869889E-01     -0.67015846E-07     -0.76763960E-06
      25     -0.23868974E-01     -0.23869889E-01     -0.73793784E-07     -0.76763960E-06
      26     -0.23869016E-01     -0.23869889E-01     -0.81057422E-07     -0.76763960E-06
      27     -0.23869055E-01     -0.23869889E-01     -0.88015310E-07     -0.76763960E-06
      28     -0.23869085E-01     -0.23869889E-01     -0.95519603E-07     -0.76763960E-06
      29     -0.23869122E-01     -0.23869889E-01     -0.10311186E-06     -0.76763960E-06
      30     -0.23869147E-01     -0.23869889E-01     -0.11409419E-06     -0.76763960E-06
      31     -0.23869173E-01     -0.23869889E-01     -0.12361410E-06     -0.76763960E-06
      32     -0.23869193E-01     -0.23869889E-01     -0.13340685E-06     -0.76763960E-06
      33     -0.23869216E-01     -0.23869889E-01     -0.14297555E-06     -0.76763960E-06
      34     -0.23869238E-01     -0.23869889E-01     -0.15503412E-06     -0.76763960E-06
      35     -0.23869252E-01     -0.23869889E-01     -0.16264454E-06     -0.76763960E-06
      36     -0.23869270E-01     -0.23869889E-01     -0.17358400E-06     -0.76763960E-06
      37     -0.23869289E-01     -0.23869889E-01     -0.18646423E-06     -0.76763960E-06
      38     -0.23869305E-01     -0.23869889E-01     -0.19955080E-06     -0.76763960E-06
      39     -0.23869318E-01     -0.23869889E-01     -0.21742130E-06     -0.76763960E-06
      40     -0.23869332E-01     -0.23869889E-01     -0.23298956E-06     -0.76763960E-06
 
# q=  0.83333333E-01  0.16666667E+00  0.41666667E+00  (qpt 27)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.13532648E-01     -0.22841672E-01     -0.51388950E-08     -0.79523069E-06
       2     -0.19945808E-01     -0.22841672E-01     -0.96538587E-08     -0.79523069E-06
       3     -0.22179547E-01     -0.22841672E-01     -0.13591997E-07     -0.79523069E-06
       4     -0.22723137E-01     -0.22841672E-01     -0.16519177E-07     -0.79523069E-06
       5     -0.22806463E-01     -0.22841672E-01     -0.18291945E-07     -0.79523069E-06
       6     -0.22828599E-01     -0.22841672E-01     -0.20026744E-07     -0.79523069E-06
       7     -0.22831311E-01     -0.22841672E-01     -0.21863018E-07     -0.79523069E-06
       8     -0.22833375E-01     -0.22841672E-01     -0.23544799E-07     -0.79523069E-06
       9     -0.22834214E-01     -0.22841672E-01     -0.25485406E-07     -0.79523069E-06
      10     -0.22835164E-01     -0.22841672E-01     -0.27795341E-07     -0.79523069E-06
      11     -0.22835768E-01     -0.22841672E-01     -0.29698976E-07     -0.79523069E-06
      12     -0.22836395E-01     -0.22841672E-01     -0.31657155E-07     -0.79523069E-06
      13     -0.22837039E-01     -0.22841672E-01     -0.33690912E-07     -0.79523069E-06
      14     -0.22837558E-01     -0.22841672E-01     -0.35465697E-07     -0.79523069E-06
      15     -0.22838067E-01     -0.22841672E-01     -0.37510765E-07     -0.79523069E-06
      16     -0.22838442E-01     -0.22841672E-01     -0.39383043E-07     -0.79523069E-06
      17     -0.22838822E-01     -0.22841672E-01     -0.41308244E-07     -0.79523069E-06
      18     -0.22839122E-01     -0.22841672E-01     -0.43093361E-07     -0.79523069E-06
      19     -0.22839376E-01     -0.22841672E-01     -0.44950934E-07     -0.79523069E-06
      20     -0.22839613E-01     -0.22841672E-01     -0.47800270E-07     -0.79523069E-06
      21     -0.22839802E-01     -0.22841672E-01     -0.50052451E-07     -0.79523069E-06
      22     -0.22839954E-01     -0.22841672E-01     -0.53275047E-07     -0.79523069E-06
      23     -0.22840093E-01     -0.22841672E-01     -0.57291967E-07     -0.79523069E-06
      24     -0.22840219E-01     -0.22841672E-01     -0.61552760E-07     -0.79523069E-06
      25     -0.22840306E-01     -0.22841672E-01     -0.67297977E-07     -0.79523069E-06
      26     -0.22840385E-01     -0.22841672E-01     -0.74157824E-07     -0.79523069E-06
      27     -0.22840461E-01     -0.22841672E-01     -0.79879333E-07     -0.79523069E-06
      28     -0.22840521E-01     -0.22841672E-01     -0.86879885E-07     -0.79523069E-06
      29     -0.22840581E-01     -0.22841672E-01     -0.94153909E-07     -0.79523069E-06
      30     -0.22840620E-01     -0.22841672E-01     -0.10407752E-06     -0.79523069E-06
      31     -0.22840663E-01     -0.22841672E-01     -0.11356732E-06     -0.79523069E-06
      32     -0.22840697E-01     -0.22841672E-01     -0.12382189E-06     -0.79523069E-06
      33     -0.22840732E-01     -0.22841672E-01     -0.13475865E-06     -0.79523069E-06
      34     -0.22840763E-01     -0.22841672E-01     -0.14692567E-06     -0.79523069E-06
      35     -0.22840783E-01     -0.22841672E-01     -0.15478593E-06     -0.79523069E-06
      36     -0.22840809E-01     -0.22841672E-01     -0.16774023E-06     -0.79523069E-06
      37     -0.22840834E-01     -0.22841672E-01     -0.18156385E-06     -0.79523069E-06
      38     -0.22840857E-01     -0.22841672E-01     -0.19437094E-06     -0.79523069E-06
      39     -0.22840876E-01     -0.22841672E-01     -0.21444713E-06     -0.79523069E-06
      40     -0.22840895E-01     -0.22841672E-01     -0.23048927E-06     -0.79523069E-06
 
# q=  0.83333333E-01  0.16666667E+00  0.50000000E+00  (qpt 28)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.11909079E-01     -0.22312760E-01     -0.45000458E-08     -0.64686587E-06
       2     -0.17972526E-01     -0.22312760E-01     -0.84332399E-08     -0.64686587E-06
       3     -0.20834437E-01     -0.22312760E-01     -0.11715914E-07     -0.64686587E-06
       4     -0.21984757E-01     -0.22312760E-01     -0.14457321E-07     -0.64686587E-06
       5     -0.22243780E-01     -0.22312760E-01     -0.16673383E-07     -0.64686587E-06
       6     -0.22290318E-01     -0.22312760E-01     -0.19631705E-07     -0.64686587E-06
       7     -0.22295738E-01     -0.22312760E-01     -0.21501542E-07     -0.64686587E-06
       8     -0.22298586E-01     -0.22312760E-01     -0.23977182E-07     -0.64686587E-06
       9     -0.22299883E-01     -0.22312760E-01     -0.25842788E-07     -0.64686587E-06
      10     -0.22301691E-01     -0.22312760E-01     -0.27754365E-07     -0.64686587E-06
      11     -0.22302824E-01     -0.22312760E-01     -0.29431799E-07     -0.64686587E-06
      12     -0.22303994E-01     -0.22312760E-01     -0.31355494E-07     -0.64686587E-06
      13     -0.22305250E-01     -0.22312760E-01     -0.33437128E-07     -0.64686587E-06
      14     -0.22306179E-01     -0.22312760E-01     -0.35531979E-07     -0.64686587E-06
      15     -0.22307018E-01     -0.22312760E-01     -0.37190771E-07     -0.64686587E-06
      16     -0.22307607E-01     -0.22312760E-01     -0.39407718E-07     -0.64686587E-06
      17     -0.22308227E-01     -0.22312760E-01     -0.41420735E-07     -0.64686587E-06
      18     -0.22308702E-01     -0.22312760E-01     -0.43735128E-07     -0.64686587E-06
      19     -0.22309131E-01     -0.22312760E-01     -0.46346059E-07     -0.64686587E-06
      20     -0.22309505E-01     -0.22312760E-01     -0.50625687E-07     -0.64686587E-06
      21     -0.22309795E-01     -0.22312760E-01     -0.54220012E-07     -0.64686587E-06
      22     -0.22310058E-01     -0.22312760E-01     -0.59213156E-07     -0.64686587E-06
      23     -0.22310311E-01     -0.22312760E-01     -0.65055889E-07     -0.64686587E-06
      24     -0.22310528E-01     -0.22312760E-01     -0.71826306E-07     -0.64686587E-06
      25     -0.22310698E-01     -0.22312760E-01     -0.79413634E-07     -0.64686587E-06
      26     -0.22310864E-01     -0.22312760E-01     -0.87500445E-07     -0.64686587E-06
      27     -0.22310996E-01     -0.22312760E-01     -0.96068642E-07     -0.64686587E-06
      28     -0.22311093E-01     -0.22312760E-01     -0.10494437E-06     -0.64686587E-06
      29     -0.22311183E-01     -0.22312760E-01     -0.11373796E-06     -0.64686587E-06
      30     -0.22311257E-01     -0.22312760E-01     -0.12428067E-06     -0.64686587E-06
      31     -0.22311334E-01     -0.22312760E-01     -0.13500437E-06     -0.64686587E-06
      32     -0.22311389E-01     -0.22312760E-01     -0.14471376E-06     -0.64686587E-06
      33     -0.22311445E-01     -0.22312760E-01     -0.15506169E-06     -0.64686587E-06
      34     -0.22311490E-01     -0.22312760E-01     -0.16664654E-06     -0.64686587E-06
      35     -0.22311526E-01     -0.22312760E-01     -0.17840535E-06     -0.64686587E-06
      36     -0.22311566E-01     -0.22312760E-01     -0.18903116E-06     -0.64686587E-06
      37     -0.22311598E-01     -0.22312760E-01     -0.19997666E-06     -0.64686587E-06
      38     -0.22311629E-01     -0.22312760E-01     -0.21089573E-06     -0.64686587E-06
      39     -0.22311658E-01     -0.22312760E-01     -0.22293485E-06     -0.64686587E-06
      40     -0.22311685E-01     -0.22312760E-01     -0.23481463E-06     -0.64686587E-06
 
# q=  0.83333333E-01  0.25000000E+00  0.83333333E-01  (qpt 29)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.20014906E-01     -0.23926380E-01     -0.43208736E-08     -0.69286850E-06
       2     -0.23738131E-01     -0.23926380E-01     -0.90887748E-08     -0.69286850E-06
       3     -0.23910888E-01     -0.23926380E-01     -0.12509574E-07     -0.69286850E-06
       4     -0.23921514E-01     -0.23926380E-01     -0.15261956E-07     -0.69286850E-06
       5     -0.23922533E-01     -0.23926380E-01     -0.17387203E-07     -0.69286850E-06
       6     -0.23923430E-01     -0.23926380E-01     -0.19324590E-07     -0.69286850E-06
       7     -0.23924029E-01     -0.23926380E-01     -0.21373358E-07     -0.69286850E-06
       8     -0.23924633E-01     -0.23926380E-01     -0.22860363E-07     -0.69286850E-06
